,comment_count,dislike_count,duration,like_count,live,title,view_count,publish_hour,publish_day,publish_month,publish_date,days_after_last_video,title_length,description_length,tag_count
358,5608,500,370,45200,0,Top 5 Android N Features! (Dev Preview),1731929,23,2,3,2016-03-02,4,39,373,7
357,8683,1782,550,88857,0,Samsung Galaxy S7 Review!,4890110,18,2,3,2016-03-09,7,25,475,8
356,4298,407,433,33277,0,Ask MKBHD V8: Tesla Model 3?!,943922,22,3,3,2016-03-10,1,29,663,7
355,4335,930,370,43718,0,Samsung Galaxy S7 Edge Review!,2204397,22,3,3,2016-03-17,7,30,352,9
354,7259,1908,299,66925,0,iPhone SE Review!,4975631,3,6,3,2016-03-20,3,17,391,11
353,3871,512,286,44523,0,MKBHD Update 13.0: The Studio!,900504,23,0,3,2016-03-28,8,30,293,12
352,4713,467,280,38336,0,HTC 10 Impressions!,1431139,2,1,4,2016-04-05,8,19,323,15
351,3205,723,263,56983,0,Google Live Cases: Super Custom!,1786672,2,4,4,2016-04-08,3,32,495,10
350,2114,511,233,29701,0,NextDesk Review: Motorized Desk!,928629,12,1,4,2016-04-12,4,32,301,13
349,2625,536,217,26591,0,2016 Macbook: Rose Gold Refresh!,1079536,16,3,4,2016-04-14,2,32,398,12
348,5141,1033,420,41040,0,HTC 10 Review!,2116043,21,2,4,2016-04-20,6,14,423,12
347,2219,775,348,28797,0,Dual Camera Smartphones: Explained!,1136864,4,4,4,2016-04-22,2,35,316,16
346,2497,513,501,36792,0,Ask MKBHD V9: Building a Studio!,819401,20,4,4,2016-04-29,7,32,436,11
345,3774,413,547,44623,0,Top 5 Google I/O 2016 Recap!,1211779,3,2,5,2016-05-04,5,28,552,22
344,2431,608,368,28267,0,Jaybird Freedom: Best Wireless Earbuds?,1287405,19,4,5,2016-05-13,9,39,371,10
343,3733,1509,422,51327,0,Modular Smartphones: Explained!,2001579,13,3,5,2016-05-19,6,31,351,7
342,4067,1149,279,31479,0,The Rugged Galaxy S7 Active!,1531210,21,0,5,2016-05-30,11,28,365,9
341,3102,723,440,30760,0,Top 5 Apple WWDC 2016 Recap!,1006955,18,4,6,2016-06-03,4,28,395,8
340,10839,1214,702,80720,0,OnePlus 3 Review!,4420677,22,0,6,2016-06-06,3,17,455,21
339,3421,826,237,35294,0,Batman Edition Galaxy S7 Edge!,1223726,6,1,6,2016-06-14,8,30,348,13
338,5225,921,334,45414,0,Bose QC35: Best Noise Cancelling Headphones?,2785471,17,1,6,2016-06-14,0,44,406,18
337,2714,693,364,31172,0,Daily Tech: Mid 2016!,1015755,20,4,6,2016-06-24,10,21,971,10
336,2943,768,333,23176,0,Dope Tech: Lightning Headphones!,851721,2,3,6,2016-06-30,6,32,455,13
335,4643,685,296,37695,0,Moto Z Impressions!,1686964,1,1,7,2016-07-12,12,19,332,16
334,6757,519,324,25429,0,The DROID DOES Throwback!,728911,0,3,7,2016-07-14,2,25,436,6
333,3160,578,646,31871,0,Moto Z/Force Review!,1503003,21,4,7,2016-07-15,1,20,508,11
332,6825,847,372,50005,0,Samsung Galaxy Note 7 Impressions!,2203075,20,1,7,2016-07-19,4,34,340,17
331,4727,915,407,37098,0,2016 Nexus Hype!,1338454,8,4,7,2016-07-29,10,16,478,16
330,3611,1840,264,28398,0,The iPhone 7 Plus Model!,1375041,22,1,8,2016-08-02,4,24,427,15
329,4580,652,503,29456,0,ZTE Axon 7: Top Budget Smartphone?,1279013,21,2,8,2016-08-10,8,34,483,25
328,4316,397,488,32215,0,How to be a YouTuber? Ask MKBHD V10!,776501,22,4,8,2016-08-12,2,36,437,5
327,4518,785,286,43000,0,Android 7.0 Nougat Update!,2048701,1,2,8,2016-08-17,5,26,345,12
326,2747,653,276,42496,0,Dope Tech: Boosted Board 2!,1653389,1,1,8,2016-08-23,6,27,400,13
325,1822,406,321,23813,0,Hasselblad True Zoom Camera Mod!,1000702,23,1,8,2016-08-23,0,32,511,7
324,14373,4306,457,109597,0,iPhone 7 Impressions: 10 New Things!,6681638,14,1,8,2016-08-30,7,36,483,29
323,10955,4639,298,116527,0,iPhone 7 Unboxing: Jet Black vs Matte Black!,10619946,5,1,9,2016-09-06,7,44,375,9
322,4915,1705,430,42275,0,iPhone 7 Headphone Roundup!,1876387,4,3,9,2016-09-08,2,27,737,12
321,8613,1158,304,82371,0,Tesla Model S P100D Impressions!,1976193,21,2,9,2016-09-14,6,32,442,33
320,9002,1484,637,59517,0,Samsung Galaxy Note 7 Review!,2292357,7,6,9,2016-09-18,4,29,481,29
319,5745,1279,479,61244,0,LG V20: Most Underrated Phone?!,3153113,23,4,9,2016-09-23,5,31,440,32
318,13334,2089,354,83217,0,Google Pixel Impressions!,5417602,6,1,9,2016-09-27,4,25,373,33
317,5340,2414,151,87534,0,Dope Tech: Self-Lacing Nike Mag!,6002218,23,6,10,2016-10-02,5,32,412,24
316,3055,800,302,43755,0,Dope Tech: 8K RED Epic-W Unboxing!,1976049,23,1,10,2016-10-04,2,34,541,20
315,7107,1579,385,43265,0,Top 5 Galaxy Note 7 Replacements!,1565504,1,5,10,2016-10-08,4,33,349,23
314,8899,1383,385,76491,0,Google Pixel Unboxing! (Best Android 7.1 Features),2935978,18,1,10,2016-10-11,3,50,449,22
313,4638,925,480,50352,0,Tesla Model S P100D: The Options!,1751348,18,2,10,2016-10-12,1,33,425,24
312,10370,1962,646,102851,0,Google Assistant vs Siri! (2016),4240135,13,1,10,2016-10-18,6,32,425,27
311,17886,1890,318,123580,0,The Bezel-less Smartphone: Xiaomi Mi Mix!,6770945,22,2,10,2016-10-19,1,41,408,18
310,6168,3225,353,73456,0,Macbook Pro chat with Apple's Craig Federighi!,2247069,2,5,10,2016-10-22,3,46,321,15
309,6542,3938,333,46194,0,"13"" MacBook Pro 2016 Unboxing! (What's New)",2409043,2,2,10,2016-10-26,4,43,380,15
308,2560,522,319,40201,0,Jaybird X3 Review: Best Bluetooth Earbuds 2016!,1902093,5,4,10,2016-10-28,2,47,572,19
307,3134,501,585,57849,0,First Video and Pixels: Ask MKBHD V11!,1167181,1,5,10,2016-10-29,1,38,353,20
306,9588,2142,726,84958,0,Google Pixel Review: Best Android Smartphone!,3599774,4,3,11,2016-11-03,5,45,535,20
305,1488,457,259,33316,0,The Google Popup Store in NYC!,826381,23,4,11,2016-11-04,1,30,394,14
304,4999,727,336,58220,0,OnePlus 3T Review: T is the new S!,2375757,6,0,11,2016-11-14,10,34,370,16
303,2594,872,440,42553,0,Tesla Model S P100D: The App!,1765608,3,4,11,2016-11-18,4,29,481,9
302,3171,872,349,36018,0,LG Ultrafine 5K Display Unboxing + Setup!,1350412,19,0,11,2016-11-21,3,41,537,20
301,4729,2514,658,39469,0,2016 MKBHD Studio Tour in 360°!,1212580,19,1,11,2016-11-22,1,31,943,10
300,2386,677,374,50660,0,Google Home Review: Assistant in a Box!,1534612,20,2,11,2016-11-23,1,39,421,14
299,108314,728,386,86508,0,Dope Tech: Self Lacing Nike HyperAdapt 1.0!,1535788,3,5,11,2016-11-26,3,43,450,10
298,26742,952,159,112916,0,100 OnePlus 3T Giveaway! 💯,1708581,22,1,11,2016-11-29,3,26,331,7
297,6222,2933,692,62231,0,Macbook Pro with Touch Bar Review! Worth it?,3176243,22,3,12,2016-12-01,2,44,506,18
296,5766,1723,323,72938,0,Apple AirPods Review: Fully Wireless!,2963012,22,0,12,2016-12-05,4,37,464,17
295,3192,547,215,45871,0,Dope Tech: Custom LED Clock!,1016327,16,1,12,2016-12-13,8,28,398,13
294,12857,1529,362,59022,0,Tesla Model S Problems: My Experience!,2268619,1,4,12,2016-12-16,3,38,373,14
293,14089,2592,1077,84726,0,Smartphone Awards 2016!,2965402,17,5,12,2016-12-17,1,23,1419,26
292,3524,1044,368,60246,0,USB-C ALL the Things!,2131416,23,0,12,2016-12-19,2,21,864,19
291,4070,658,370,47092,0,Hiring People? Biased Reviews? Ask MKBHD V12!,1042203,3,4,12,2016-12-23,4,45,557,9
290,3203,613,277,43805,0,Self Driving Mercedes: Behind the Wheel!,1205168,2,5,12,2016-12-31,8,40,399,10
289,4731,1406,328,54498,0,Faraday Future FF91 Impressions!,2023005,14,1,1,2017-01-03,3,32,324,11
288,1873,428,393,33642,0,Dope Tech: The Best Drones!,964449,5,3,1,2017-01-05,2,27,541,9
287,3340,1527,307,45483,0,What's on my Smartphone: 2017!,2119765,13,4,1,2017-01-06,1,30,394,10
286,2210,423,256,35771,0,My First YouTube Camera!,934912,20,2,1,2017-01-18,12,24,429,10
285,6763,2175,541,67303,0,iPhone 7 Review: 4 Months Later!,3820168,13,4,1,2017-01-20,2,32,454,16
284,5107,1412,595,59252,0,Top 5 Future Smartphone Features!,1862675,20,2,1,2017-01-25,5,33,505,24
283,2355,747,429,27609,0,LG UltraFine 5K Review: 15 Million Pixels!,969221,23,5,1,2017-01-28,3,42,410,18
282,1695,457,352,33536,0,YouTuber of the Year?! Ask MKBHD V13!,719840,1,3,2,2017-02-02,5,37,466,7
281,1510,463,251,28311,0,Tesla P100D App v3.0 Review!,871942,0,1,2,2017-02-07,5,28,529,10
280,4317,606,321,34456,0,The State of 4K: 2017! (in 8K),1109447,2,5,2,2017-02-11,4,30,397,10
279,2668,902,349,37442,0,Beats X Review: Best Beats Ever?,1635880,21,5,2,2017-02-11,0,32,386,18
278,5433,1440,504,49209,0,Top 5 LG G6 Features!,2232702,4,4,2,2017-02-17,6,21,272,16
277,8994,4266,367,75375,0,Dear Apple! (2017),2251672,14,2,2,2017-02-22,5,18,497,13
276,2654,924,247,40777,0,The Colored AirPods Apple Should Have Made!,1094107,1,1,2,2017-02-28,6,43,652,17
275,5787,1640,417,81919,0,Inside Lucid Air: The Future of Luxury?,2949267,21,2,3,2017-03-01,1,39,338,8
274,1817,639,463,36895,0,Who are the Sponsors? Ask MKBHD V14!,957314,0,5,3,2017-03-04,3,36,437,9
273,9662,2981,410,68865,0,HTC U Ultra Rant: Skip this One!,2291489,15,3,3,2017-03-09,5,32,362,14
272,7473,3133,295,78717,0,New RED iPhone 7 Unboxing!,4088149,19,0,3,2017-03-13,4,26,440,14
271,3045,693,274,38300,0,The Matte Black OnePlus 3T!,1210693,0,4,3,2017-03-17,4,27,461,10
270,7220,3848,591,189051,0,Casey Neistat Studio Tour!,5260631,22,1,3,2017-03-21,4,26,439,14
269,14508,4554,512,124614,0,Samsung Galaxy S8 Impressions!,6627890,20,2,3,2017-03-22,1,30,328,19
268,9496,3508,274,120274,0,Nokia 3310 Review: The Perfect Smartphone?!,2278612,1,5,3,2017-03-25,3,43,323,6
267,15323,5187,353,131185,0,Dear Samsung!,3502315,0,3,3,2017-03-30,5,13,440,20
266,5515,1155,465,45888,0,Moto G5 Plus: Budget Smartphone King?,2069661,14,5,4,2017-04-01,2,37,388,14
265,3444,1063,422,39297,0,iPhone 8 Wishlist? Ask MKBHD V15!,1066690,20,2,4,2017-04-05,4,33,382,7
264,3844,1833,333,65768,0,Bluetooth 5.0: Explained!,2441507,0,1,4,2017-04-11,6,25,386,12
263,11925,2382,742,101153,0,Samsung Galaxy S8 Review: The Ultimate Smartphone?,4840024,21,3,4,2017-04-13,2,50,434,14
262,27283,1068,410,60070,0,Top 5 Smartphone Cameras: The Blind Test!,1978846,15,1,4,2017-04-18,5,41,314,21
261,7251,894,347,47833,0,Top 5 Android O Features!,1714768,21,1,4,2017-04-18,0,25,377,19
260,4578,1123,337,81111,0,Dope Tech: The 4K OLED Wallpaper TV!,3281004,20,1,4,2017-04-25,7,36,596,12
259,6460,1402,441,60237,0,Galaxy S8 vs LG G6: MrMobile vs MKBHD!,2003781,20,3,4,2017-04-27,2,38,532,20
258,4377,906,460,44189,0,Blackberry KEYOne: 2017 Comeback?,1373832,22,0,5,2017-05-01,4,33,394,12
257,6079,2113,444,65457,0,The Dell 8K Monitor: Gaming in 8K?,2560205,4,5,5,2017-05-06,5,34,639,15
256,3904,637,436,46310,0,Top 5 Google I/O 2017 Recap!,1232478,3,3,5,2017-05-11,5,28,443,22
255,3002,805,465,42351,0,iPhone 8 With No Ports? Ask MKBHD V16!,1194874,1,1,5,2017-05-16,5,38,433,15
254,2193,1012,408,45342,0,$500 Drone vs $3000 Drone - DJI Spark vs Inspire 1!,1604992,23,3,5,2017-05-18,2,51,369,15
253,2861,978,340,38993,0,Dear Twitter!,843011,19,0,5,2017-05-22,4,13,407,14
252,3356,822,89,66127,0,Tesla Project Loveday Contest Entry!,1242291,22,2,5,2017-05-24,2,36,519,17
251,4393,930,771,45686,0,Top 5 WWDC 2017 Announcements!,1113497,17,4,5,2017-05-26,2,30,271,17
250,5863,1557,383,46259,0,iMac Pro: Is It A Trap?,1781464,1,5,6,2017-06-03,8,23,354,16
249,6463,2135,427,76797,0,Top 5 iOS 11 Features!,3520982,15,1,6,2017-06-06,3,22,421,15
248,5316,1487,393,96614,0,Adding 140 TERABYTES to the Studio with Linus!,3353556,20,3,6,2017-06-08,2,46,388,7
247,5548,1663,436,68122,0,"iPad Pro 2017 (10.5"") Review!",3548656,1,5,6,2017-06-10,2,29,352,18
246,11602,6300,610,101664,0,OnePlus 5 Review!,5980486,22,1,6,2017-06-13,3,17,448,27
245,4098,943,2580,41885,0,"The Road to 5,000,000! [LIVE]",968528,0,4,6,2017-06-16,3,29,47,3
244,3713,723,582,40428,0,Starting a Vlog? OnePlus Cheating? Ask MKBHD V17!,976950,20,1,6,2017-06-20,4,49,477,10
242,4547,6939,402,40312,0,HTC U11: The Squeeze Phone?!,2003490,21,4,6,2017-06-23,3,28,462,16
241,6263,1707,541,45325,0,iPhone 8 Rumor Roundup!,1678946,23,2,6,2017-06-28,5,23,436,14
240,3263,1856,440,52344,0,RED Hydrogen One Smartphone: Explained!,2080874,0,5,7,2017-07-01,3,39,437,10
239,3874,865,433,34512,0,Google Pixel 2 Rumor Roundup!,1242039,20,0,7,2017-07-03,2,29,369,13
238,1754,473,411,25691,0,Nest Cam IQ: Security Camera + 4k Sensor?,762412,22,0,7,2017-07-10,7,41,373,21
237,6799,2044,514,46342,0,Galaxy Note... Fan Edition? Ask MKBHD V18!,1664907,19,3,7,2017-07-13,3,42,466,16
236,4714,2950,383,95281,0,Siri vs the Ads: Does It Hold Up?,3464763,3,6,7,2017-07-16,3,33,356,11
235,7855,6377,663,86058,0,Tesla Model 3 Impressions!,4025911,20,1,7,2017-07-18,2,26,590,15
234,1913,400,307,29494,0,The RED Raven Camera Kit: It's Back!,839343,21,0,7,2017-07-24,6,36,715,7
233,7218,5817,354,107904,0,RED Hydrogen Prototype Hands-On!,5206135,23,0,7,2017-07-31,7,32,476,12
232,19471,6639,1085,120705,0,The Voice Assistant Battle! (2017),5826007,20,1,8,2017-08-01,1,34,328,25
231,12693,7633,294,75859,0,The iPhone 8 Model!,5969725,16,2,8,2017-08-02,1,19,376,19
230,2749,635,633,43030,0,Snakes in the Studio? Ask MKBHD V19!,958995,23,4,8,2017-08-04,2,36,526,9
229,3121,1666,305,45780,0,USB-C All The Things! (Pt 2),1433201,17,0,8,2017-08-07,3,28,409,16
228,5104,1039,443,53537,0,Essential Phone Impressions!,1716524,20,3,8,2017-08-10,3,28,428,14
227,7500,1440,416,63725,0,Samsung Galaxy Note 8 Impressions!,2418500,19,2,8,2017-08-16,6,34,388,18
226,2600,823,375,38333,0,2017 vs Smartphone Bezels!,1166037,20,1,8,2017-08-22,6,26,416,11
225,6047,2145,616,73667,0,The Essential Phone Review: Save Your Money!,3261950,21,2,8,2017-08-23,1,44,416,16
224,7704,1509,515,67361,0,LG V30: Top 5 Features!,2971270,23,0,8,2017-08-28,5,23,381,20
223,5003,1197,384,55886,0,Xiaomi Mi Mix 2: The Bezel-less Sequel!,2547931,1,3,8,2017-08-31,3,39,376,21
222,19649,6004,473,138508,0,iPhone X Impressions & Hands On!,7304633,22,4,9,2017-09-01,1,32,381,23
221,6712,1613,524,69024,0,iPhone X: Top 5 Questions Answered!,2171720,12,0,9,2017-09-11,10,35,374,10
219,8693,1969,645,76079,0,Samsung Galaxy Note 8 Review: A $1000 Android!,3228016,21,3,9,2017-09-14,3,46,546,21
243,2720,1861,407,92361,0,"Dope Tech: ""Shot on Smartphones!""",3929029,12,4,9,2017-09-15,1,33,549,13
218,4517,2131,282,51636,0,iPhone 8 Unboxing: Silver vs Gold!,2650367,1,3,9,2017-09-21,6,34,476,13
216,3081,2100,556,44509,0,iPhone X vs iPhone 8? Ask MKBHD V20!,1788969,20,1,9,2017-09-26,5,36,376,10
215,8678,1872,627,84472,0,iPhone 8 Review: Skip this Great Phone!,4191379,2,5,9,2017-09-30,4,39,433,15
214,10906,2487,521,81588,0,Google Pixel 2 Impressions!,3769978,4,3,10,2017-10-05,5,27,413,17
213,4666,1154,327,70268,0,Google Home Mini Review: Smart Home for $49?,3240659,20,0,10,2017-10-09,4,44,408,14
212,5221,1191,676,79339,0,DxOMark Smartphone Ratings: Explained!,1507800,20,3,10,2017-10-12,3,38,475,20
211,5164,1731,424,74058,0,Google Pixel 2 Unboxing! (Best Android 8.0 Features),2569859,13,1,10,2017-10-17,5,52,493,9
210,2523,1216,546,43828,0,Demonetized Tech Videos? Ask MKBHD V21!,1152382,22,2,10,2017-10-18,1,39,374,12
209,11720,4275,1061,126279,0,Google Pixel 2 Review: This Thing is Smart!,6615652,4,1,10,2017-10-24,6,43,533,17
207,22728,9899,344,235382,0,Apple iPhone X Unboxing!,14297482,10,1,10,2017-10-31,7,24,422,21
206,10680,1883,442,110827,0,Razer Phone Impressions! 120Hz!,3513432,21,2,11,2017-11-01,1,31,410,13
205,4420,1115,308,58107,0,Space Gray Tesla Model S Wrap!,1492415,21,3,11,2017-11-02,1,30,419,17
204,6141,3995,417,69026,0,iPhone X vs iPhone 8: Worth the Skip?,3197442,22,5,11,2017-11-04,2,37,482,11
203,7002,2646,454,75044,0,Google Pixelbook: $1000 of Weird!,3291712,21,3,11,2017-11-09,5,33,392,13
202,15655,6637,955,132948,0,Apple iPhone X Review: The Best Yet!,6095399,2,2,11,2017-11-15,6,36,753,25
201,7001,2299,446,86513,0,Top 5 OnePlus 5T Features!,3971876,17,3,11,2017-11-16,1,26,566,12
200,13702,5650,538,134797,0,Let's Talk About Tesla Roadster 2020!,5975390,20,4,11,2017-11-17,1,37,642,15
199,5941,1638,633,64044,0,Razer Phone Review: The Real Deal!,2199871,19,1,11,2017-11-21,4,34,535,22
198,2706,702,570,43170,0,Tesla Roadster Flaw? iPhone XI? Ask MKBHD V22!,1061423,16,3,11,2017-11-23,2,46,485,10
197,42189,1292,235,154182,0,The $1000 Smartphone Giveaway!,1629357,0,1,11,2017-11-28,5,30,206,8
208,5824,590,2501,36139,0,5 New Phone Updates + Giveaway Update!,883824,17,2,11,2017-11-29,1,38,204,7
196,6187,1582,594,82745,0,Portrait Mode: Explained!,2749900,17,2,12,2017-12-06,7,25,529,22
195,8030,2459,428,90037,0,iMac Pro: 1 Week Impressions!,2320656,14,1,12,2017-12-12,6,29,553,15
194,4131,1157,467,70772,0,Google Home Max Review: $400 Smart Speaker?,2762612,23,3,12,2017-12-14,2,43,468,15
193,18860,5102,1027,138824,0,Smartphone Awards 2017!,3809147,0,2,12,2017-12-20,6,23,1525,16
192,8164,1920,641,95801,0,Apple Admits Slowing Down Old iPhones? Ask MKBHD V23!,1864234,6,6,12,2017-12-24,4,53,464,13
191,4454,807,250,85584,0,New Year New MKBHD!,1161078,22,1,1,2018-01-02,9,19,340,10
190,3979,1075,568,63426,0,iMac Pro Setup Tour 2018!,1556730,23,3,1,2018-01-04,2,25,1092,16
189,2049,641,422,58585,0,Dope Tech of CES 2018! [Part 1],1620078,1,3,1,2018-01-11,7,31,478,15
188,2369,819,444,54275,0,Dope Tech of CES 2018! [Part 2],1617545,3,6,1,2018-01-14,3,31,607,15
187,10332,2809,670,103276,0,AirPods for Android?!,3336947,23,3,1,2018-01-18,4,21,819,15
186,2884,1145,768,46680,0,Free Tesla Roadster? Ask MKBHD V24!,1020110,16,1,1,2018-01-23,5,35,440,7
185,5284,1273,772,103031,0,Driving a Tesla Model 3! [Auto Focus Ep. 1],2213654,22,1,1,2018-01-30,7,43,492,15
184,6344,13995,567,50805,0,Huawei Mate 10 Pro: The Real Deal?,2191435,22,5,2,2018-02-03,4,34,524,10
183,5760,2025,574,62942,0,What's On My Phone: 2018!,2595842,20,0,2,2018-02-05,2,25,577,20
182,8553,2443,464,106676,0,Dear Snapchat!,2263278,23,3,2,2018-02-08,3,14,423,12
181,6808,1667,412,46368,0,MKBHD Merch Review 2018!,705869,17,1,2,2018-02-13,5,24,299,12
180,7344,2248,581,82061,0,Apple HomePod Review: The Dumbest Smart Speaker?,3449512,22,4,2,2018-02-16,3,48,509,16
179,5797,1252,303,82572,0,The In-Glass Fingerprint Reader: Explained!,2233591,3,2,2,2018-02-21,5,43,417,18
178,2256,666,540,39805,0,Creator of the Decade? Tech Backpack? Ask MKBHD V25!,856558,22,3,2,2018-02-22,1,52,539,7
177,13751,2946,507,116348,0,Samsung Galaxy S9 Impressions!,4054026,17,6,2,2018-02-25,3,30,418,21
176,3793,1267,474,49095,0,Samsung Galaxy S9 Camera: What's New!,1574988,22,2,2,2018-02-28,3,37,527,7
175,5834,2324,652,55703,0,18-core iMac Pro Review: Not a Trap!,2090712,21,4,3,2018-03-02,2,36,644,9
174,19778,4011,484,183049,0,The 🍎 Ecosystem: Explained!,4911658,23,2,3,2018-03-07,5,27,504,13
173,7137,2563,551,99315,0,Talking Tech with Neil deGrasse Tyson!,1637775,23,4,3,2018-03-09,2,38,451,11
172,6859,2009,567,64300,0,The State of Bezels! (2018),1802660,0,2,3,2018-03-14,5,27,630,13
171,7287,1614,427,56108,0,Top 5 Android Pie Features!,1994160,18,4,3,2018-03-16,2,27,656,21
170,14164,4944,726,126747,0,Samsung Galaxy S9 Review: The Perfect... Samsung!,7712593,3,1,3,2018-03-20,4,49,594,17
169,3554,489,679,46683,0,I've Made 1000 Videos?! Ask MKBHD V26!,807700,21,3,3,2018-03-29,9,38,509,3
168,14091,2171,387,128015,0,Bixby Speaker Impressions!,1640890,13,6,4,2018-04-01,3,26,421,9
167,11674,1301,506,174557,0,Dope Tech: Camera Robots!,3531728,23,1,4,2018-04-03,2,25,535,14
166,4417,1928,241,61126,0,Product RED iPhone 8 Unboxing!,2511266,1,2,4,2018-04-11,8,30,533,10
165,3272,900,580,48170,0,Pixel 3 Rumors? Ask MKBHD V27!,1349229,0,5,4,2018-04-14,3,30,549,9
164,6278,710,261,82969,0,Thank You!,941850,17,0,4,2018-04-16,2,10,407,4
163,2292,1691,381,46323,0,$750 Mini Boosted Board Impressions!,1340334,1,2,4,2018-04-18,2,36,572,11
162,6742,3683,795,75331,0,Huawei P20 Pro Review: The Triple Camera Smartphone!,4428026,21,0,4,2018-04-23,5,52,521,18
161,13208,4290,626,89764,0,iPhone X Revisited: Still Worth $1000?!,5028447,1,5,4,2018-04-28,5,39,495,24
160,7020,1536,486,55900,0,LG G7 ThinQ Impressions!,2516608,14,2,5,2018-05-02,4,24,425,13
159,2195,674,950,41898,0,The Dream Camera? Ask MKBHD V28 with Peter McKinnon!,1276829,15,0,5,2018-05-07,5,52,483,13
158,14434,1761,608,102755,0,Let's Talk About Google Duplex!,2583239,1,3,5,2018-05-10,3,31,618,12
157,4476,1632,570,63605,0,Google Pixel 2 Revisited: Android P Beta!,1910085,22,4,5,2018-05-11,1,41,632,11
156,5209,2417,558,60638,0,In-Glass Fingerprint Sensor: Testing the limits!,1945198,1,1,5,2018-05-15,4,48,557,14
155,7427,2014,370,82324,0,OnePlus 6 Impressions!,3132246,16,2,5,2018-05-16,1,22,567,16
154,25640,1404,450,62533,0,Top 5 Smartphone Cameras: The Blind Test! [2018],2115634,21,0,5,2018-05-21,5,48,453,20
153,9482,3787,712,100641,0,OnePlus 6 Review: Right On the Money!,21263170,18,4,5,2018-05-25,4,37,498,19
152,4705,4208,487,63805,0,Driving Lamborghini Aventador S! [Auto Focus Ep. 2],1690855,0,5,6,2018-06-02,8,51,449,13
151,4056,1163,690,59582,0,Top 5 WWDC 2018 Announcements!,1243888,12,1,6,2018-06-05,3,30,370,13
150,4296,2149,457,75046,0,Top 5 iOS 12 Features!,3700654,17,3,6,2018-06-07,2,22,541,10
149,4319,1294,623,43262,0,HTC U12+ Review: A Phone With No Buttons!,1564781,20,1,6,2018-06-12,5,41,587,13
148,6804,1448,339,62100,0,Vivo NEX S Impressions: Truly Bezelless?,2642025,19,4,6,2018-06-15,3,40,571,14
147,5868,1176,364,62226,0,Let's Talk About Smartphone Chins!,1620127,18,1,6,2018-06-19,4,34,450,21
146,4272,1525,522,52862,0,On IGTV and YouTube Competition!,1116758,1,3,6,2018-06-21,2,32,410,8
145,7298,3510,401,87689,0,Oppo Find X: Motorized Madness!,5952322,19,4,6,2018-06-22,1,31,505,11
144,3432,617,644,31944,0,Hot Ones is The Real Deal! Ask MKBHD V29!,809723,21,0,6,2018-06-25,3,41,590,22
143,5406,1384,549,60995,0,$2400 Headphones? Sennheiser HD 820!,1940848,22,2,6,2018-06-27,2,36,506,19
142,4419,2521,395,78482,0,Dear YouTube!,1380080,19,4,6,2018-06-29,2,13,631,6
141,3914,1634,376,58003,0,The Truth About Colored Smartphones!,1774867,19,3,7,2018-07-05,6,36,608,20
140,9389,1913,588,56773,0,Prime Picks! - The #1 Unlocked Smartphone on Amazon!,1856283,22,4,7,2018-07-13,8,52,647,10
139,6055,2239,686,42075,0,Naming the new iPhone X? Ask MKBHD V30!,1209127,20,0,7,2018-07-16,3,39,374,9
138,7917,3939,664,70758,0,i9 Macbook Pro 2018: Hottest Laptop on the Planet!,2933218,2,5,7,2018-07-21,5,50,456,16
137,10317,2337,611,96610,0,Asus ROG Phone Impressions!,3684235,20,2,7,2018-07-25,4,27,517,11
136,16420,5173,559,100080,0,Why I Don't Use the Pixel!,3939777,19,2,8,2018-08-01,7,26,633,9
135,5264,2177,655,49144,0,Prime Picks! - The #1 Headphones on Amazon!,1925743,23,4,8,2018-08-03,2,43,598,9
134,8565,3535,377,70510,0,The 2019 iPhone X Models!,3674971,21,1,8,2018-08-07,4,25,449,12
133,16785,3225,371,109692,0,Samsung Galaxy Note 9 Impressions: Underrated!,3511324,15,3,8,2018-08-09,2,46,543,12
132,22674,5601,1074,301491,0,Talking Tech with Elon Musk!,7564155,1,5,8,2018-08-18,9,28,416,19
131,14018,3924,920,181692,0,Tesla Factory Tour with Elon Musk!,6221718,21,0,8,2018-08-20,2,34,508,13
130,12172,2540,654,96721,0,Samsung Galaxy Note 9 Review: The Total Package!,4495271,1,3,8,2018-08-23,3,48,568,10
129,3508,2344,792,56697,0,Is the Pocophone F1 Phone Legit? Matte Black AirPods? Ask MKBHD V31!,1981744,21,4,8,2018-08-24,1,68,412,10
128,4261,2655,532,91972,0,What's in my Tech Bag! [2018],3371385,22,0,8,2018-08-27,3,29,977,6
127,5746,2926,402,64664,0,RED Hydrogen One Unboxing! (Houdini Edition),2662503,19,4,8,2018-08-31,4,44,501,14
126,5537,1923,924,59416,0,Living with a Supercar! [Auto Focus Ep 3],1828246,1,3,9,2018-09-06,6,41,586,12
125,12501,3805,572,120476,0,The Truth About the Pocophone F1!,5142916,20,0,9,2018-09-10,4,33,430,18
124,10707,2880,365,75644,0,iPhone Xs and iPhone Xs Max Impressions!,3100284,4,3,9,2018-09-13,3,40,490,24
123,14210,3811,395,82427,0,iPhone XR Impressions: All of the Colors!,4342050,8,3,9,2018-09-13,0,41,511,23
122,8101,3445,242,83678,0,Gold iPhone Xs Max Unboxing!,4011445,10,1,9,2018-09-18,5,28,493,22
121,13204,4841,720,111846,0,Apple iPhone Xs Review: A (S)mall Step Up!,5454880,22,1,9,2018-09-18,0,42,573,13
